player_id,country_name,team_name,player_name,player_nickname
38991,Germany,FC Köln,Eric Martel,
50625,Germany,Werder Bremen,Eric Oelschlägel,
20177,France,Barcelona,Eric-Sylvain Bilal Abidal,Éric Abidal
38615,Germany,German DR,Erich Hamann,
6809,Uruguay,Levante UD,Erick Cathriel Cabaco Almada,Erick Cabaco
6809,Uruguay,Getafe,Erick Cathriel Cabaco Almada,Erick Cabaco
43555,Mexico,Mexico,Erick Daniel Sánchez Ocegueda,Erick Sánchez
5634,Panama,Panama,Erick Javier Davis Grajales,Erick Davis
50968,Cape Verde,Cape Verde Islands,Erickson Patrick Correia Andrade,Patrick Andrade
6936,Spain,Las Palmas,Erik Alexander Expósito Hernández,Erik Expósito
13206,Germany,Borussia Dortmund,Erik Durm,
3585,Argentina,Tottenham Hotspur,Erik Lamela,
10753,Spain,Athletic Club,Erik Morán Arribas,Erik Morán
10753,Spain,Leganés,Erik Morán Arribas,Erik Morán
3467,Netherlands,Stoke City,Erik Pieters,
12627,Germany,Augsburg,Erik Thommy,
21290,England,Yeovil Town LFC,Erin Bloomfield,
4660,Scotland,Chelsea FCW,Erin Cuthbert,
401603,Cape Verde,Saint-Étienne,Erin Jorge Gomes Pinheiro,Erin Pinheiro
39841,Norway,Bayern Munich,Erland Johnsen,
6874,Bosnia and Herzegovina,Deportivo Alavés,Ermedin Demirović,
6874,Bosnia and Herzegovina,Augsburg,Ermedin Demirović,
9396,Bosnia and Herzegovina,Hoffenheim,Ermin Bičakčić,
233463,Ghana,Ghana,Ernest Appiah Nuamah,
26301,Mexico,Mexico,Ernesto Alexis Vega Rojas,Alexis Vega
24147,Spain,Espanyol,Ernesto Galán Iñigo,Ernesto Galán
397801,Sweden,Sweden,Ernst Orvar Bergmark,Orvar Bergmark
26640,Turkey,Recreativo Huelva,Ersen Martin,
7137,Bosnia and Herzegovina,AS Roma,Ervin Zukanović,
7137,Bosnia and Herzegovina,Sampdoria,Ervin Zukanović,
40531,France,Lorient,Erwin Koffi,
398758,Belgium,Belgium,Erwin Vandenbergh,
4649,England,Everton LFC,Esme Beth Morgan,Esme Morgan
18154,Netherlands,West Ham United LFC,Esmee de Graaf,
6292,Egypt,Egypt,Essam Kamal Tawfik El Hadary,Essam El Hadary
39928,Spain,Athletic Club,Estanislao Argote Salaberría,Estanis Argote
25971,Spain,Almería,Esteban Andrés Suárez,Esteban
25971,Spain,Celta Vigo,Esteban Andrés Suárez,Esteban
6770,Spain,Real Sociedad,Esteban Félix Granero Molina,Esteban Granero
6770,Spain,Real Madrid,Esteban Félix Granero Molina,Esteban Granero
6770,Spain,Espanyol,Esteban Félix Granero Molina,Esteban Granero
6770,Spain,Getafe,Esteban Félix Granero Molina,Esteban Granero
19301,Argentina,Inter Milan,Esteban Matías Cambiasso Delau,Esteban Cambiasso
23803,Argentina,Eibar,Esteban Rodrigo Burgos,Esteban Burgos
6843,Argentina,Málaga,Esteban Rolón,
397824,Spain,Barcelona,Esteban Vigo Benítez,Esteban Vigo
4944,Argentina,Washington Spirit,Estefanía Romina Banini Ruiz,Estefanía Banini
21201,United States of America,United States,Ethan Horvath,
3721,France,Villarreal,Etienne Capoue,Étienne Capoue
3721,France,Watford,Etienne Capoue,Étienne Capoue
82428,England,Saint-Étienne,Etienne Green,
24504,Spain,Valencia,Eugeni Valderrama Domènech,Eugeni Valderrama
24504,Spain,Huesca,Eugeni Valderrama Domènech,Eugeni Valderrama
401541,Brazil,Bastia,Evaeverson Lemos da Silva Brandão,
45189,France,Nantes,Evann Guessand,
45189,France,OGC Nice,Evann Guessand,
397629,Brazil,Brazil,Everaldo Marques da Silva,Everaldo 
65853,South Africa,South Africa,Evidence Makgopa,
25916,Brazil,Espanyol,Ewerthon Henrique de Souza,Ewerthon
25916,Brazil,Real Zaragoza,Ewerthon Henrique de Souza,Ewerthon
28268,Argentina,Bayer Leverkusen,Exequiel Alejandro Palacios,Exequiel Palacios
28268,Argentina,Argentina,Exequiel Alejandro Palacios,Exequiel Palacios
351521,Argentina,Paris Saint-Germain,Ezequiel Iván Lavezzi,
26631,Argentina,Tenerife,Ezequiel Luna,
6891,Argentina,Real Madrid,Ezequiel Marcelo Garay,Ezequiel Garay
6891,Argentina,Racing Santander,Ezequiel Marcelo Garay,Ezequiel Garay
6891,Argentina,Valencia,Ezequiel Marcelo Garay,Ezequiel Garay
6894,Argentina,Genoa,Ezequiel Muñoz,
6894,Argentina,Leganés,Ezequiel Muñoz,
3005,Argentina,AS Roma,Ezequiel Ponce Martínez,Ezequiel Ponce
3822,England,England,Ezri Konsa Ngoyo,Ezri Konsa
297290,Spain,Real Sociedad,Eñaut Zubikarai Goñi,
12413,Germany,VfB Stuttgart,Fabian Bredlow,
4597,England,Manchester City,Fabian Delph,
4597,England,England,Fabian Delph,
8561,Switzerland,Switzerland,Fabian Frei,
8561,Switzerland,FSV Mainz 05,Fabian Frei,
12305,Germany,Schalke 04,Fabian Giefer,
9222,Germany,Darmstadt 98,Fabian Holland,
5537,Switzerland,Hoffenheim,Fabian Lukas Schär,Fabian Schär
5537,Switzerland,RC Deportivo La Coruña,Fabian Lukas Schär,Fabian Schär
5537,Switzerland,Switzerland,Fabian Lukas Schär,Fabian Schär
8965,Switzerland,Hertha Berlin,Fabian Lustenberger,
30742,Germany,Darmstadt 98,Fabian Nürnberger,
8582,Germany,Schalke 04,Fabian Reese,
50436,Switzerland,Switzerland,Fabian Rieder,
48341,Germany,Freiburg,Fabian Rüdlin,
9247,Germany,Darmstadt 98,Fabian Schnellhardt,
26392,Brazil,Atlético Madrid,Fabiano Eler dos Santos,Fabiano Eler
401470,Tunisia,Troyes,Fabien Camus,
7206,France,Nantes,Fabien Centonze,
7200,France,Saint-Étienne,Fabien Lemoine,
7200,France,Lorient,Fabien Lemoine,
74659,Portugal,RB Leipzig,Fabio Carvalho,
20321,Switzerland,Levante UD,Fabio Celestini,
20321,Switzerland,Getafe,Fabio Celestini,
26488,Switzerland,Racing Santander,Fabio Coltorti,
28974,Switzerland,Palermo,Fabio Daprelà,
28974,Switzerland,Carpi,Fabio Daprelà,
26766,Colombia,Almería,Fabián Andrés Vargas Rivera,Fabián Vargas
398694,Argentina,Argentina,Fabián Cancelarich,
10290,Paraguay,Paraguay,Fabián Cornelio Balbuena González,Fabián Balbuena
25947,Uruguay,Cádiz,Fabián Larry Estoyanoff Poggio,Fabián Estoyanoff
25947,Uruguay,RC Deportivo La Coruña,Fabián Larry Estoyanoff Poggio,Fabián Estoyanoff
6655,Spain,Spain,Fabián Ruiz Peña,Fabián Ruiz
6655,Spain,Paris Saint-Germain,Fabián Ruiz Peña,Fabián Ruiz
6655,Spain,Real Betis,Fabián Ruiz Peña,Fabián Ruiz
26207,Argentina,Newcastle United,Fabricio Coloccini,Fabricio Coloccini
26207,Argentina,RC Deportivo La Coruña,Fabricio Coloccini,Fabricio Coloccini
26196,Argentina,Villarreal,Fabricio Fabio Fuentes,Fabricio Fuentes
10277,Spain,RC Deportivo La Coruña,Fabricio Martín Agosto Ramírez,Fabri
10277,Spain,Mallorca,Fabricio Martín Agosto Ramírez,Fabri
271776,Paraguay,Paraguay,Fabrizio José Peralta Ramírez,
30415,Argentina,Lens,Facundo Axel Medina,Facundo Medina
44649,Uruguay,Uruguay,Facundo Daniel Torres Pérez,Facundo Torres
32878,Argentina,Inter Miami,Facundo Farías,
36288,Uruguay,Uruguay,Facundo Pellistri Rebollo,Facundo Pellistri
36288,Uruguay,Deportivo Alavés,Facundo Pellistri Rebollo,Facundo Pellistri
45965,Argentina,Fulham,Facundo Sava,
6830,Argentina,Celta Vigo,Facundo Sebastián Roncaglia,Facundo Roncaglia
6830,Argentina,Valencia,Facundo Sebastián Roncaglia,Facundo Roncaglia
6830,Argentina,Fiorentina,Facundo Sebastián Roncaglia,Facundo Roncaglia
6830,Argentina,Osasuna,Facundo Sebastián Roncaglia,Facundo Roncaglia
12356,Haiti,Nashville SC,Fafà Picault,Fafà Picault
5190,Saudi Arabia,Saudi Arabia,Fahad Mosaed Al Muwallad Al Harbi,Fahad Al Muwallad
5654,Tunisia,Tunisia,Fakhreddine Ben Youssef,
3022,Senegal,Rennes,Fallou Diagne,
13314,Senegal,Senegal,Famara Diedhiou,Famara Diédhiou
8876,Algeria,Napoli,Faouzi Ghoulam,
217047,Algeria,Algeria,Fares Chaïbi,
217047,Algeria,Eintracht Frankfurt,Fares Chaïbi,
217047,France,Toulouse,Fares Chaïbi,
27417,Colombia,Colombia,Farid Alfonso Díaz Rhenals,Farid Díaz
4777,Algeria,Metz,Farid Boulaya,
12110,Algeria,Angers,Farid El Melali,
134880,Germany,FC Köln,Faride Alidou,
5648,Tunisia,Tunisia,Farouk Ben Mustapha,
4454,France,AS Monaco,Farès Bahlouli,
3602,Argentina,Manchester United,Faustino Marcos Alberto Rojo,Marcos Rojo
3602,Argentina,Argentina,Faustino Marcos Alberto Rojo,Marcos Rojo
23821,Spain,Osasuna,Fausto Antonio Tienza Nuñez,Fausto Tienza
15578,England,Everton LFC,Faye Bryson,
5724,Morocco,Morocco,Fayçal Fajr,
5724,Morocco,Getafe,Fayçal Fajr,
5724,Morocco,Elche,Fayçal Fajr,
5724,Morocco,RC Deportivo La Coruña,Fayçal Fajr,
3290,Argentina,Getafe,Federico Fernández,
3290,Argentina,Swansea City,Federico Fernández,
164340,Uruguay,NorthEast United,Federico Gallego Revetria,
28694,Uruguay,Carpi,Federico Gino Acevedo Fagúndez,Federico Gino
6349,Argentina,Sevilla,Federico Julián Fazio,Federico Fazio
6349,Argentina,Argentina,Federico Julián Fazio,Federico Fazio
6349,Argentina,Tottenham Hotspur,Federico Julián Fazio,Federico Fazio
6728,Argentina,Córdoba CF,Federico Nicolás Cartabia,Fede Cartabia
6728,Argentina,RC Deportivo La Coruña,Federico Nicolás Cartabia,Fede Cartabia
6728,Argentina,Valencia,Federico Nicolás Cartabia,Fede Cartabia
6844,Uruguay,Málaga,Federico Ricca Rostagnol,Federico Ricca
24141,Spain,Real Valladolid,Federico San Emeterio Díaz,Fede
6773,Uruguay,RC Deportivo La Coruña,Federico Santiago Valverde Dipetta,Federico Valverde
6773,Uruguay,Real Madrid,Federico Santiago Valverde Dipetta,Federico Valverde
6773,Uruguay,Uruguay,Federico Santiago Valverde Dipetta,Federico Valverde
24136,Spain,Córdoba CF,Federico Vico Villegas,Fede Vico
24136,Spain,Granada,Federico Vico Villegas,Fede Vico
30310,Turkey,Turkey,Fehmi Mert Günok,Mert Günok
6139,Panama,Panama,Felipe Abdiel Baloy Ramírez,Felipe Baloy
13140,Brazil,Wolfsburg,Felipe Aliste Lopes,Felipe Lopes
8172,Brazil,Lazio,Felipe Anderson Pereira Gomes,Felipe Anderson
41008,Brazil,Borussia Dortmund,Felipe Augusto Santana,Felipe Santana
11167,Brazil,Atlético Madrid,Felipe Augusto de Almeida Monteiro,Felipe
6938,Brazil,Udinese,Felipe Dias da Silva dal Belo,Felipe
26393,Spain,CD Numancia de Soria,Felipe Guréndez Aldanondo,Felipe Guréndez
26758,Brazil,Mallorca,Felipe Mattioni Rohde,Felipe Mattioni
25430,Brazil,Inter Milan,Felipe Melo de Carvalho,Felipe Melo
25430,Brazil,Almería,Felipe Melo de Carvalho,Felipe Melo
25430,Brazil,Racing Santander,Felipe Melo de Carvalho,Felipe Melo
7781,Ecuador,Espanyol,Felipe Salvador Caicedo Corozo,Felipe Caicedo
7781,Ecuador,Levante UD,Felipe Salvador Caicedo Corozo,Felipe Caicedo
8542,Brazil,Hannover 96,Felipe Trevizan Martins,Felipe
28573,Germany,Werder Bremen,Felix Agu,
30111,Ecuador,Ecuador,Felix Eduardo Torres Caicedo,Félix Torres
49665,Germany,Borussia Dortmund,Felix Kalu Nmecha,
8551,Germany,Hannover 96,Felix Klaus,
9178,Germany,Werder Bremen,Felix Kroos,
398825,Germany,Germany,Felix Magath,
8241,Germany,Bochum,Felix Passlack,
8241,Germany,Borussia Dortmund,Felix Passlack,
22017,Germany,Schalke 04,Felix Platte,
22017,Germany,Darmstadt 98,Felix Platte,
8245,Germany,Augsburg,Felix Uduokhai,
23269,Germany,Werder Bremen,Felix Wiedwald,
30438,Turkey,Turkey,Ferdi Erenay Kadıoğlu,Ferdi Kadioglu
5650,Tunisia,Tunisia,Ferjani Sassi,
3804,France,Real Madrid,Ferland Mendy,
3804,France,France,Ferland Mendy,
143864,Spain,Spain,Fermin Lopez Marin,Fermín López
11293,Spain,Real Valladolid,Fernando Calero Villa,Fernando Calero
11293,Spain,Espanyol,Fernando Calero Villa,Fernando Calero
19431,Argentina,Málaga,Fernando Damián Tissone,Fernando Tissone
19431,Argentina,Mallorca,Fernando Damián Tissone,Fernando Tissone
26676,Argentina,Mallorca,Fernando Ezequiel Cavenaghi,Fernando Cavenaghi
16003,Brazil,Sevilla,Fernando Francisco Reges,Fernando Reges
16003,Brazil,Manchester City,Fernando Francisco Reges,Fernando Reges
6382,Spain,Chelsea,Fernando José Torres Sanz,Fernando Torres
6382,Spain,Atlético Madrid,Fernando José Torres Sanz,Fernando Torres
20264,Portugal,Real Zaragoza,Fernando José da Silva Freitas Meira,Fernando Meira
3486,Spain,Athletic Club,Fernando Llorente Torres,Fernando Llorente
3486,Spain,Sevilla,Fernando Llorente Torres,Fernando Llorente
3486,Spain,Juventus,Fernando Llorente Torres,Fernando Llorente
3486,Spain,Tottenham Hotspur,Fernando Llorente Torres,Fernando Llorente
16586,Brazil,Sampdoria,Fernando Lucas Martins,Fernando
3054,Brazil,Brazil,Fernando Luiz Rosa,Fernandinho
3054,Brazil,Manchester City,Fernando Luiz Rosa,Fernandinho
27088,Spain,Osasuna,Fernando Macedo Da Silva Rodilla,Nano Macedo
26249,Spain,Málaga,Fernando Miguel Fernández Escribano,Fernando Fernández
26249,Spain,Real Betis,Fernando Miguel Fernández Escribano,Fernando Fernández
20130,Spain,Valencia,Fernando Morientes Sánchez,Fernando Morientes
20130,Spain,AS Monaco,Fernando Morientes Sánchez,Fernando Morientes
6913,Spain,Sevilla,Fernando Navarro i Corbacho,Fernando Navarro
6913,Spain,Barcelona,Fernando Navarro i Corbacho,Fernando Navarro
6913,Spain,Mallorca,Fernando Navarro i Corbacho,Fernando Navarro
6913,Spain,RC Deportivo La Coruña,Fernando Navarro i Corbacho,Fernando Navarro
34515,Spain,Villarreal,Fernando Niño Rodriguez,Fernando Niño
6629,Spain,Deportivo Alavés,Fernando Pacheco Flores,Fernando Pacheco
26036,Argentina,Valencia,Fernando Rubén Gago,Fernando Gago
26036,Argentina,Real Madrid,Fernando Rubén Gago,Fernando Gago
25868,Spain,Málaga,Fernando Sanz Durán,Fernando Sanz
26435,Spain,Almería,Fernando Soriano Marco,Fernando Soriano
26435,Spain,Osasuna,Fernando Soriano Marco,Fernando Soriano
26201,Spain,Real Betis,Fernando Varela Ramos,Fernando Varela
26201,Spain,Mallorca,Fernando Varela Ramos,Fernando Varela
26548,Spain,Real Betis,Fernando Vega Torres,Fernando Vega
26102,Spain,Elche,Ferrán Corominas Telechea,Coro
26102,Spain,Espanyol,Ferrán Corominas Telechea,Coro
6748,Spain,Valencia,Ferrán Torres García,Ferrán Torres
6748,Spain,Spain,Ferrán Torres García,Ferrán Torres
23825,Spain,Elche,Fidel Chaves de la Torre,Fidel
23825,Spain,Córdoba CF,Fidel Chaves de la Torre,Fidel
5638,Panama,Panama,Fidel Escobar Mendieta,Fidel Escobar
10458,England,Chelsea,Fikayo Tomori,
6310,Croatia,Croatia,Filip Bradarić,
6310,Croatia,Celta Vigo,Filip Bradarić,
7966,Sweden,Sweden,Filip Helander,
7966,Sweden,Hellas Verona,Filip Helander,
34612,Switzerland,Darmstadt 98,Filip Stojilković,
23451,Brazil,Valencia,Filipe Augusto Carvalho Souza,Filipe Augusto
6320,Brazil,Brazil,Filipe Luís Kasmirski,Filipe Luis
6320,Brazil,Atlético Madrid,Filipe Luís Kasmirski,Filipe Luis
6320,Brazil,RC Deportivo La Coruña,Filipe Luís Kasmirski,Filipe Luis
34378,Sweden,West Ham United LFC,Filippa Wallén,
8389,Germany,Werder Bremen,Fin Bartels,
37005,Germany,Augsburg,Finn Dahmen,
24845,Germany,Hoffenheim,Finn Ole Becker,
28624,Germany,Hamburger SV,Finn-Dominik Porath,Finn Porath
51099,Saudi Arabia,Saudi Arabia,Firas Tariq Nasser Al Albirakan,Firas Albirakan
389291,"Congo, (Kinshasa)",Congo DR,Fiston Kalala Mayele,
40444,England,Southampton,Fitz Hall,
3550,France,Rennes,Flavien Tait,
39120,Austria,OGC Nice,Flavius Daniliuc,
39120,Austria,Austria,Flavius Daniliuc,
3211,France,Lille,Florent Balmont,
401467,France,Lorient,Florent Chaigneau,
3070,France,Nantes,Florent Mollet,
3070,France,Montpellier,Florent Mollet,
7562,France,Clermont Foot,Florent Ogier,
26083,France,Real Zaragoza,Florent Sinama-Pongolle,
26083,France,Atlético Madrid,Florent Sinama-Pongolle,
26083,France,Recreativo Huelva,Florent Sinama-Pongolle,
22087,France,AC Ajaccio,Florian Chabrolle,
22217,France,Marseille,Florian Escales,
11396,Austria,Hoffenheim,Florian Grillitsch,
11396,Austria,Werder Bremen,Florian Grillitsch,
11396,Austria,Austria,Florian Grillitsch,
3093,France,Eibar,Florian Grégoire Claude Lejeune,
3093,France,Deportivo Alavés,Florian Grégoire Claude Lejeune,
12383,Germany,Darmstadt 98,Florian Jungwirth,
8406,Austria,Austria,Florian Kainz,
8406,Austria,FC Köln,Florian Kainz,
9728,Austria,VfB Stuttgart,Florian Klein,
352950,Germany,Hertha Berlin,Florian Kohls,
133704,France,Caen,Florian Le Joncour,
40528,France,Bastia,Florian Marange,
12631,Germany,Freiburg,Florian Müller,
12323,Germany,Borussia Mönchengladbach,Florian Neuhaus,
12323,Germany,Germany,Florian Neuhaus,
8943,Germany,FSV Mainz 05,Florian Niederlechner,
48860,Germany,FC Heidenheim,Florian Pick,
16271,France,Bastia,Florian Raspentino,
9860,France,Lens,Florian Sotoca,
9860,France,Montpellier,Florian Sotoca,
7219,France,Troyes,Florian Tardieu,
3254,France,Marseille,Florian Thauvin,
3254,France,France,Florian Thauvin,
3254,France,Newcastle United,Florian Thauvin,
40724,Germany,Bayer Leverkusen,Florian Wirtz,
40724,Germany,Germany,Florian Wirtz,
27182,Portugal,Málaga,Flávio Nunes Ferreira,Flávio Ferreira
3675,Senegal,Senegal,Fodé Ballo Touré,
51733,United States of America,United States,Folarin Balogun,
51733,England,Stade de Reims,Folarin Balogun,
39595,Senegal,Senegal,Formose Mendy,
186264,Algeria,Real Betis,Foued Kadir,
9641,England,Crystal Palace,Fraizer Campbell,
28370,Australia,Australia,Fran Karačić,
6578,Spain,Girona,Francesc Aday Benítez Caraballo,Aday Benítez
26460,Spain,Málaga,Francesc Arnau,
3478,Spain,Barcelona,Francesc Fàbregas i Soler,Cesc Fàbregas
3478,Spain,Chelsea,Francesc Fàbregas i Soler,Cesc Fàbregas
64240,England,Manchester United,Francesca Bentley,
4641,England,Chelsea FCW,Francesca Kirby,
397890,England,England,Francis Henry Lee,Francis Lee
375067,England,Everton,Francis Jeffers,
3437,France,Villarreal,Francis Joseph Coquelin,
3437,France,Valencia,Francis Joseph Coquelin,
3437,France,Arsenal,Francis Joseph Coquelin,
335198,Germany,Bayer Leverkusen,Francis-Ikechukwu Onyeka,
6402,Spain,Villarreal,Francisco Alcácer García,Paco Alcácer
6402,Spain,Valencia,Francisco Alcácer García,Paco Alcácer
6402,Spain,Barcelona,Francisco Alcácer García,Paco Alcácer
6402,Spain,Getafe,Francisco Alcácer García,Paco Alcácer
22390,Portugal,Barcelona,Francisco António Machado Mota de Castro Trincão,Francisco Trincão
394415,Spain,Real Madrid,Francisco Bonet Serrano,Paco Bonet
26145,Spain,Racing Santander,Francisco Borja Enrique Ayesa,Neru
23218,Spain,Sevilla,Francisco Borja Lasso de la Vega Gayán,Borja Lasso
40117,Spain,Las Palmas,Francisco Carlos González Cabrera,Carlos González
6706,Spain,Real Madrid,Francisco Casilla Cortés,Kiko Casilla
6706,Spain,Espanyol,Francisco Casilla Cortés,Kiko Casilla
397647,Uruguay,Uruguay,Francisco Cámera,
26498,Spain,Getafe,Francisco David Sousa Franquelo,David Sousa
25857,Spain,Málaga,Francisco Esteban Granados,Paco Esteban
33015,Brazil,Brazil,Francisco Evanilson de Lima Barbosa,Evanilson
3269,Spain,Deportivo Alavés,Francisco Femenía Far,Kiko Femenía
3269,Spain,Hércules,Francisco Femenía Far,Kiko Femenía
39624,Portugal,Portugal,Francisco Fernandes Conceição,Francisco Conceição
397831,Spain,Barcelona,Francisco Fortes Calvo,Paco Fortes
5577,Mexico,Granada,Francisco Guillermo Ochoa Magaña,Guillermo Ochoa
5577,Mexico,Mexico,Francisco Guillermo Ochoa Magaña,Guillermo Ochoa
5577,Mexico,Málaga,Francisco Guillermo Ochoa Magaña,Guillermo Ochoa
24576,Spain,Mallorca,Francisco Gámez López,Fran Gámez
397765,Spain,Real Madrid,Francisco Javier Aguilar García,Ico Aguilar
105323,Spain,Real Valladolid,Francisco Javier Alvarez Rodríguez,Fran Álvarez
25061,Spain,Mallorca,Francisco Javier Campos Coll,Xisco Campos
26144,Spain,Getafe,Francisco Javier Casquero Paredes,Javier Casquero
26144,Spain,Racing Santander,Francisco Javier Casquero Paredes,Javier Casquero
26170,Spain,Espanyol,Francisco Javier Chica Torres,Javi Chica
26170,Spain,Real Betis,Francisco Javier Chica Torres,Javi Chica
25998,Spain,Levante UD,Francisco Javier Farinós Zapata,Javier Farinós
25998,Spain,Mallorca,Francisco Javier Farinós Zapata,Javier Farinós
25998,Spain,Hércules,Francisco Javier Farinós Zapata,Javier Farinós
6836,Spain,Real Madrid,Francisco Javier García Fernández,Javi García
6836,Spain,Osasuna,Francisco Javier García Fernández,Javi García
6836,Spain,Real Betis,Francisco Javier García Fernández,Javi García
25968,Spain,Recreativo Huelva,Francisco Javier García Guerrero,Javi Guerrero
25968,Spain,Celta Vigo,Francisco Javier García Guerrero,Javi Guerrero
26941,Spain,Getafe,Francisco Javier García Noblejas Hernanz,Javi Noblejas
39930,Spain,Barcelona,Francisco Javier González Urruticoechea,Urruti
6831,Spain,Real Betis,Francisco Javier Guerrero Martín,Francis Guerrero
8150,Spain,Odisha,Francisco Javier Hernández González,Javi Hernández
30492,Spain,Levante UD,Francisco Javier Hidalgo Gómez,Son
147333,Spain,Málaga,Francisco Javier López Díaz,Javi López
392554,Spain,Real Betis,Francisco Javier Muñoz Llompart,Xisco Muñoz
25907,Spain,Albacete,Francisco Javier Rodríguez Vílchez,Francisco Rodríguez
26129,Spain,Getafe,Francisco Javier Sánchez Broto,Javier Sánchez Broto
26017,Spain,Sevilla,Francisco Javier Vicente Navarro,Javi Navarro
26035,Spain,Athletic Club,Francisco Javier Yeste Navarro,Fran Yeste
26615,Spain,Xerez,Francisco Jesús Pérez Malia,Francis
26615,Spain,Racing Santander,Francisco Jesús Pérez Malia,Francis
23929,Spain,RC Deportivo La Coruña,Francisco Jiménez Tejada,Xisco Jiménez
23929,Spain,Racing Santander,Francisco Jiménez Tejada,Xisco Jiménez
26167,Spain,Espanyol,Francisco Joaquín Pérez Rufete,Francisco Rufete
26167,Spain,Hércules,Francisco Joaquín Pérez Rufete,Francisco Rufete
11389,Spain,Celta Vigo,Francisco José Beltrán Peinado,Fran Beltrán
39922,Spain,Barcelona,Francisco José Carrasco Hidalgo,Lobo Carrasco
26240,Spain,Sporting Gijón,Francisco José Maldonado Collantes,Tati Maldonado
6865,Spain,Getafe,Francisco José Molinero Calderón,Francisco Molinero
6865,Spain,Real Betis,Francisco José Molinero Calderón,Francisco Molinero
6865,Spain,Atlético Madrid,Francisco José Molinero Calderón,Francisco Molinero
11304,Spain,Real Valladolid,Francisco José Olivas Alba,Kiko Olivas
27251,Spain,Barcelona,Francisco José Perdomo Borges,Nili
27251,Spain,Las Palmas,Francisco José Perdomo Borges,Nili
17725,Portugal,FC Porto,Francisco José Rodrigues da Costa,Costinha
28976,Switzerland,Wolfsburg,Francisco José Rodriguez Araya,Francisco Rodríguez
190483,Spain,East Bengal,Francisco José Sota Bernard,Fran Sota
30454,Spain,Sevilla,Francisco José Sánchez Rodríguez,Curro Sánchez
23849,Spain,Valencia,Francisco José Villalba Rodrigo,Fran Villalba
25707,Spain,Granada,Francisco Manuel Rico Castro,Fran Rico
25707,Spain,Eibar,Francisco Manuel Rico Castro,Fran Rico
27461,Spain,Almería,Francisco Manuel Vélez Jiménez,Fran Vélez
26797,Spain,Rayo Vallecano,Francisco Medina Luna,Piti
26797,Spain,Granada,Francisco Medina Luna,Piti
24132,Spain,Real Betis,Francisco Miguel Varela Martín,Francisco Varela
24578,Spain,Espanyol,Francisco Montañés Claverías,Paco Montañés
24578,Spain,Real Zaragoza,Francisco Montañés Claverías,Paco Montañés
23931,Spain,Atlético Madrid,Francisco Mérida Pérez,Fran Mérida
23931,Spain,Osasuna,Francisco Mérida Pérez,Fran Mérida
26215,Spain,Real Zaragoza,Francisco Pavón Barahona,Francisco Pavón
398071,Argentina,Argentina,Francisco Pedro Manuel Sá,Francisco Sá
25900,Spain,Real Murcia CF,Francisco Peña Romero,Paco Peña
25900,Spain,Albacete,Francisco Peña Romero,Paco Peña
25900,Spain,Hércules,Francisco Peña Romero,Paco Peña
397819,Spain,Real Madrid,Francisco Pineda García,Francisco Pineda
6873,Spain,Real Betis,Francisco Portillo Soler,Francisco Portillo
6873,Spain,Getafe,Francisco Portillo Soler,Francisco Portillo
6873,Spain,Málaga,Francisco Portillo Soler,Francisco Portillo
25874,Spain,Osasuna,Francisco Puñal Martínez,Patxi Puñal
23445,Portugal,Valencia,Francisco Reis Ferreira,Ferro
4926,Spain,Spain,Francisco Román Alarcón Suárez,Isco
4926,Spain,Real Madrid,Francisco Román Alarcón Suárez,Isco
4926,Spain,Málaga,Francisco Román Alarcón Suárez,Isco
4926,Spain,Valencia,Francisco Román Alarcón Suárez,Isco
39911,Spain,Athletic Club,Francisco Salinas Fernández,Patxi Salinas
25927,Spain,Levante UD,Francisco Sebastián Nadal Martorell,Xisco Nadal
25927,Spain,Villarreal,Francisco Sebastián Nadal Martorell,Xisco Nadal
397868,Brazil,Brazil,Francisco das Chagas Marinho,Marinho Chagas
8223,France,Bayern Munich,Franck Bilal Ribéry,Franck Ribéry
40524,France,Lille,Franck Béria,
91209,France,Guingamp,Franck Hery,
7198,France,OGC Nice,Franck Honorat,
7198,France,Stade Brestois,Franck Honorat,
7198,France,Borussia Mönchengladbach,Franck Honorat,
40328,France,Middlesbrough,Franck Queudrue,
40521,France,Stade de Reims,Franck Signorino,
3220,France,Saint-Étienne,Franck Tabanou,
3220,France,Swansea City,Franck Tabanou,
6312,Argentina,Argentina,Franco Armani,
25974,Argentina,Deportivo Alavés,Franco Costanzo,
6719,Argentina,Palermo,Franco Damián Vázquez,Franco Vázquez
6719,Argentina,Sevilla,Franco Damián Vázquez,Franco Vázquez
6719,Argentina,Rayo Vallecano,Franco Damián Vázquez,Franco Vázquez
26850,Argentina,Granada,Franco Daniel Jara,Franco Jara
33292,Argentina,Toronto FC,Franco Ibarra,
57128,Uruguay,Uruguay,Franco Israel Wibmer,
8512,Argentina,Rayo Vallecano,Franco Matías Di Santo,Franco Di Santo
8512,Argentina,Schalke 04,Franco Matías Di Santo,Franco Di Santo
7701,Argentina,Bologna,Franco Zuculini,
7701,Argentina,Real Zaragoza,Franco Zuculini,
397714,France,France,Francois Remetter,
32945,Croatia,East Bengal,Franjo Prce,
32945,Croatia,Lazio,Franjo Prce,
20330,England,Chelsea,Frank Lampard,
189348,France,Cameroon,Frank Magri,
398752,Belgium,Belgium,Franky Van der Elst,
398762,Belgium,Belgium,Franky Vercauteren,
